id,title,url,description,category,icon,visible,sort_order
site1258,远程控制软件评测＆推荐,https://mp.weixin.qq.com/s/zC5mitQbM7tR_Is6yvhsIQ,,4da92189-ebee-4355-be02-e350bfe8da6c,,1,1257
site1259,年末的网盘推荐,https://mp.weixin.qq.com/s/MXkO0VsIhJ9Kx_0m_kR9vQ,,4da92189-ebee-4355-be02-e350bfe8da6c,,1,1258
site1260,文件批量重命名／解压缩／图片查看器软件推荐,https://mp.weixin.qq.com/s/troKuwXKvzwI7e0h5E6obg,,4da92189-ebee-4355-be02-e350bfe8da6c,,1,1259
site1261,Windows系统激活教程,https://mp.weixin.qq.com/s/a0i4Ubve7PeZgyXG613c0g,,4da92189-ebee-4355-be02-e350bfe8da6c,,1,1260
site1262,知乎－无广告版合集,https://flowus.cn/share/a2db96fc-5688-4fba-9d0e-4bfbd20ed5a7?code=CZ3ECT,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1261
site1263,微博－无广告版合集,https://flowus.cn/share/bb2245cc-784a-43e2-aed9-af220a28fb23?code=CZ3ECT,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1262
site1264,小红书－内置红薯猪手版,https://flowus.cn/share/cfa807e8-a2a7-4e48-b8f8-f109339753aa?code=CZ3ECT,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1263
site1265,百度贴吧 Lite版／内置模块版／内部版,https://flowus.cn/share/e797ac75-b464-4ea3-8410-4199f79b7e43?code=CZ3ECT,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1264
site1266,虎扑 谷歌版,https://flowus.cn/share/bd653bb6-ccef-471c-852b-4d9e8f4d1e35?code=CZ3ECT,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1265
site1267,虎扑 7335 旧版安装教程,https://mp.weixin.qq.com/s/b2CgbtvOF61IwYb4xqgJ5w,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1266
site1268,QQ／TIM 内置模块版,https://flowus.cn/share/223e1818-ff8f-4f72-a455-700663f454eb?code=CZ3ECT,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1267
site1269,豆瓣 7560 修改版V3,https://www.123865.com/s/bjcA-Uk3g,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1268
site1270,豆瓣电影 最后一版,https://flowus.cn/share/37679ccb-21e1-4bda-b234-77acd59b6e3b?code=CZ3ECT,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1269
site1271,淘宝／京东购物省钱教程,https://mp.weixin.qq.com/s/gFM35XmM6hEGyJpCnDSYZw,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1270
site1272,慢慢买,http://home.manmanbuy.com/app.aspx,多平台比价／历史价格查询,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1271
site1273,支付宝 简洁模式设置教程,https://flowus.cn/share/93bc1c1c-173e-4e4d-a09a-94d88cb90671?code=CZ3ECT,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1272
site1274,支付宝 定制版,https://flowus.cn/share/3728a997-29f9-4f2e-b235-08331eaab35a?code=CZ3ECT,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1273
site1275,支付宝 10138 旧版安装教程,https://mp.weixin.qq.com/s/b2CgbtvOF61IwYb4xqgJ5w,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1274
site1276,淘宝 Lite版,https://flowus.cn/share/059ac00d-40a2-4c5b-bd57-4b69ceaa59aa?code=CZ3ECT,精简／体积小,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1275
site1277,淘宝 红米K50 定制版,https://www.123865.com/s/bjcA-Sk3g,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1276
site1278,淘宝国际版,https://www.burstcloud.co/share/6068372e7fb212ce62306b853b604c0c39b0a76b9758dd4b7a2ebd46ce136d44/%E6%B7%98%E5%AE%9D%E5%9B%BD%E9%99%85%E7%89%88v9.20.0.16.apk,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1277
site1279,淘宝 840旧版安装教程,https://mp.weixin.qq.com/s/b2CgbtvOF61IwYb4xqgJ5w,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1278
site1280,京东 定制版,https://flowus.cn/share/141b5ddc-6921-4e6e-9220-9f5320e2eb17?code=CZ3ECT,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1279
site1281,京东 谷歌版,https://axu.lanzoue.com/iymyonatsaf,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1280
site1282,拼多多 内部版,https://flowus.cn/share/c944470f-0867-46a0-b720-a3f4e005278b,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1281
site1283,滴答清单 TickTick 国际版 7411 破解版,https://zntx.lanzoul.com/iK7pg2e3scch,,d5799b4a-8bfb-4102-8d9a-8ae7694d74fa,,1,1282
site1284,番茄ToDo 102972 破解版,https://axu.lanzoue.com/ioE6V0p3ifbi,,d5799b4a-8bfb-4102-8d9a-8ae7694d74fa,,1,1283
site1285,Forest 477 破解版,https://www.now61.com/s/WmJJIE,,d5799b4a-8bfb-4102-8d9a-8ae7694d74fa,,1,1284
site1286,款完全免费的证件照工具推荐,https://mp.weixin.qq.com/s/PShdBeHSn8P7Yd-J2Vv9Pg,,4a5d730c-a4b7-4f47-a374-cc6952dbf98a,,1,1285
site1287,警察叔叔－杭州公安出品,https://mp.weixin.qq.com/s/EXs3n0fhYo4t2b50EUsgcw,需要实名注册,4a5d730c-a4b7-4f47-a374-cc6952dbf98a,,1,1286
site1288,白描证件照－正版特惠仅需￥12元永久,https://store.lizhi.io/site/products/id/36?cid=ds7afku3,,4a5d730c-a4b7-4f47-a374-cc6952dbf98a,,1,1287
site1289,免费扫描APP推荐,https://mp.weixin.qq.com/s/Z0gEfG6Pq9kXfo_eTfxRVA,支持表格识别,fc89afc2-a2e3-4fd5-afb1-183be11b9efb,,1,1288
site1290,Microsoft Lens,https://www.malavida.com/en/soft/office-lens/android/,原Office Lens,fc89afc2-a2e3-4fd5-afb1-183be11b9efb,,1,1289
site1291,Adobe Scan,https://www.malavida.com/en/soft/adobe-scan/android/,,fc89afc2-a2e3-4fd5-afb1-183be11b9efb,,1,1290
site1292,Outlook,https://a.app.qq.com/o/simple.jsp?pkgname=com.microsoft.office.outlook,,5200f0b5-d9b6-4854-914f-b50390dbb1a6,,1,1291
site1293,Outlook Lite,https://www.malavida.com/en/soft/microsoft-outlook-lite/android/,,5200f0b5-d9b6-4854-914f-b50390dbb1a6,,1,1292
site1294,日历APP推荐,https://mp.weixin.qq.com/s/U_G0qq5COO9txXheh4KrOQ,,56dbf915-b91a-4a63-bbe4-72e692564189,,1,1293
site1295,计算器APP推荐,https://mp.weixin.qq.com/s/VDsEwDDmATZ0c-pcBLvqdQ,,56dbf915-b91a-4a63-bbe4-72e692564189,,1,1294
site1296,投屏APP推荐,https://mp.weixin.qq.com/s/qjsVm5tTDdLgsX2gcPlCjQ,,56dbf915-b91a-4a63-bbe4-72e692564189,,1,1295
site1297,录屏APP推荐,"https://mp.weixin.qq.com/s/dH8FQPHTHZNzcPQUP2Xzvg#:~:text=%E4%B8%89%E3%80%81-,android,-%E7%8E%B0%E5%9C%A8%E5%90%84%E5%A4%A7%E5%9B%BD%E4%BA%A7",,56dbf915-b91a-4a63-bbe4-72e692564189,,1,1296
site1298,阿虚的英语6级过级经验英语学习类APP推荐,https://mp.weixin.qq.com/s/4UGvwVTcGbutSWajuj5lPQ,,edb09eef-8ac6-4302-84b1-e8e017511e66,,1,1297
site1299,词根词缀字典,https://www.dicts.cn/dictword20181/download.html,,edb09eef-8ac6-4302-84b1-e8e017511e66,,1,1298
site1300,多邻国,https://yxssp.lanzoui.com/b0q6iadi,,edb09eef-8ac6-4302-84b1-e8e017511e66,,1,1299
site1301,可可英语 474 破解版,https://axu.lanzoue.com/idtJj0lzgn5g,,edb09eef-8ac6-4302-84b1-e8e017511e66,,1,1300
site1302,墨墨背单词 3840 破解版,https://www.123pan.com/s/bjcA-TsLw,,edb09eef-8ac6-4302-84b1-e8e017511e66,,1,1301
site1303,Quizlet 623 高级版,https://axu.lanzoui.com/idLW8v1j5wd,,edb09eef-8ac6-4302-84b1-e8e017511e66,,1,1302
site1304,知米背单词 4811 高级版,https://axu.lanzoui.com/ib6pcze,,edb09eef-8ac6-4302-84b1-e8e017511e66,,1,1303
site1305,不背单词 443 仅去广告版,https://axu.lanzoui.com/iuN9zv1i67i,,edb09eef-8ac6-4302-84b1-e8e017511e66,,1,1304
site1306,驾考精灵 1780 高级版,https://www.burstcloud.co/share/e65999985ff0e8bda94c3ac14ed0aeaa3f090be1fde2ae63ce45bd841892dd14/%E9%A9%BE%E8%80%83%E7%B2%BE%E7%81%B5%201.7.8.0.apk,,71cfb759-0894-41f0-887d-d82431474674,,1,1305
site1307,驾考超人 105高级版,https://www.burstcloud.co/share/f8e126e88b51793a57737f57521e4864002809124c3dbddb2945bfc1fc25f148/%E9%A9%BE%E8%80%83%E8%B6%85%E4%BA%BA%201.0.5.apk,,71cfb759-0894-41f0-887d-d82431474674,,1,1306
site1308,车轮驾考通 868 高级版,https://www.burstcloud.co/share/a34881ce672a354a01f3af16198722a50449b5259ce159183200f67843e5fad5/%E8%BD%A6%E8%BD%AE%E9%A9%BE%E8%80%83%E9%80%9A%208.6.8%20%E9%AB%98%E7%BA%A7%E7%89%88%EF%BC%88%E4%BB%85%E6%94%AF%E6%8C%81%E9%A2%98%E5%BA%93%EF%BC%89.apk,,71cfb759-0894-41f0-887d-d82431474674,,1,1307
site1309,立训／哔哩哔哩／豹哥健身／训记,https://mp.weixin.qq.com/s/KuMHCpmBGkb8Q4tl-JAEFw,,f59d8cb8-fe42-4714-8d11-ea8b597fc9dc,,1,1308
site1310,华为运动健康旧版＋新版,https://flowus.cn/share/6af20c41-5c66-4e4f-a4ed-cdca624c0213?code=CZ3ECT,,f59d8cb8-fe42-4714-8d11-ea8b597fc9dc,,1,1309
site1311,FitTime 3301 破解版,https://www.123684.com/s/bjcA-g8Ag,,f59d8cb8-fe42-4714-8d11-ea8b597fc9dc,,1,1310
site1312,Keep TV版 310 解锁全部课程,https://www.123684.com/s/bjcA-w8Ag,,f59d8cb8-fe42-4714-8d11-ea8b597fc9dc,,1,1311
site1313,普通话测试 6019 破解版,https://www.123865.com/s/bjcA-AKdg,,45592f22-4a65-47d7-abc9-bb5af8b599b7,,1,1312
site1314,普通话测试 587 破解版,https://www.123865.com/s/bjcA-7k3g,,45592f22-4a65-47d7-abc9-bb5af8b599b7,,1,1313
site1315,超级课程表去广告教程,https://mp.weixin.qq.com/s/nPbwnYZTO1ZX73Dy3saxJg,,2ef25d25-95c8-4b5a-8e11-67dd805847a4,,1,1314
site1316,全年龄各行各业神级视频学习资源库,https://mp.weixin.qq.com/s/QGZcw1btY6GD42mxk0PC1A,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1315
site1317,免费试卷还原APP＋错题本APP推荐,https://mp.weixin.qq.com/s/GFVbvUhwlV5nbOVD04BiAA,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1316
site1318,通用学习神器推荐,https://mp.weixin.qq.com/s/MZSyOguVVGHsiXQDb5CTlw,辅助记忆／刷题／错题本等,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1317
site1319,大学免费一键聚合搜题,https://mp.weixin.qq.com/s/iOjKiPdW_3RM24TLyjIwFQ,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1318
site1320,相册清理APP推荐,https://mp.weixin.qq.com/s/oXJVVdPXmfJgnejDWucDRQ,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1319
site1321,VIVO／鸿蒙／小米／iOS内置抠图功能,https://axutongxue.com/,,5fb491c0-1f0c-4f17-a440-e3aae7bb7efe,,1,1320
site1322,一键抠图,https://apps.apple.com/cn/app/id1631498311,,5fb491c0-1f0c-4f17-a440-e3aae7bb7efe,,1,1321
site1323,抠图P图 破解版,https://axu.lanzouj.com/isCfY0acz3de,,5fb491c0-1f0c-4f17-a440-e3aae7bb7efe,,1,1322
site1324,傲软扣图 破解版,https://axu.lanzouj.com/ifLjD0acz1dc,,5fb491c0-1f0c-4f17-a440-e3aae7bb7efe,,1,1323
site1325,Knockout Pro 破解版,https://axu.lanzouj.com/io9sV0acz0zi,,5fb491c0-1f0c-4f17-a440-e3aae7bb7efe,,1,1324
site1326,醒图白嫖教程,https://mp.weixin.qq.com/s/ioC_0Iz_m5R7Vc4ze0LzmQ,,591ce2d4-9f84-4903-aca5-c41135034b08,,1,1325
site1327,醒图 破解版,https://myqqjd.lanzout.com/b06lyc3tg,,591ce2d4-9f84-4903-aca5-c41135034b08,,1,1326
site1328,美图秀秀 破解版,https://pan.quark.cn/s/599f89d8b8ab,,591ce2d4-9f84-4903-aca5-c41135034b08,,1,1327
site1329,VSCO 破解版,https://yxssp.lanzoui.com/b660746/,,591ce2d4-9f84-4903-aca5-c41135034b08,,1,1328
site1330,Facetune,https://www.malavida.com/en/soft/facetune/android/,,591ce2d4-9f84-4903-aca5-c41135034b08,,1,1329
site1331,Snapseed,https://www.malavida.com/en/soft/snapseed/android/,,591ce2d4-9f84-4903-aca5-c41135034b08,,1,1330
site1332,PicsArt 美易 破解版,https://www.123865.com/s/bjcA-dk3g,,591ce2d4-9f84-4903-aca5-c41135034b08,,1,1331
site1333,B612咔叽 去广告版,https://www.123pan.com/s/bjcA-j2Lw,兼容华为,591ce2d4-9f84-4903-aca5-c41135034b08,,1,1332
site1334,MIX 滤镜大师 破解版,https://axu.lanzoui.com/iT5managdda,,591ce2d4-9f84-4903-aca5-c41135034b08,,1,1333
site1335,泼辣修图 破解版,https://axu.lanzoui.com/iDXM8enznte,,591ce2d4-9f84-4903-aca5-c41135034b08,,1,1334
site1336,TouchRetouch 破解版,https://axu.lanzoui.com/i8GFPewlatg,,591ce2d4-9f84-4903-aca5-c41135034b08,,1,1335
site1337,马卡龙玩图 去广告去更新版,https://axu.lanzoui.com/ik6Lcengd3e,,591ce2d4-9f84-4903-aca5-c41135034b08,,1,1336
site1338,无他相机 破解版,https://axu.lanzoui.com/iukTOengs9a,,591ce2d4-9f84-4903-aca5-c41135034b08,,1,1337
site1339,拼电影台词软件推荐,https://mp.weixin.qq.com/s/xGWzVv-60jRvIWLVCIX_Yg,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1338
site1340,照片杂物／照片瑕疵去除APP推荐,https://mp.weixin.qq.com/s/XAct29Y_71Fecc3CV200vg,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1339
site1341,相册备份APP推荐,https://mp.weixin.qq.com/s/zpn6rp5lArM-BgVIDufgog,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1340
site1342,文件管理器,https://www.123865.com/s/bjcA-Qk3g,支持MB3,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1341
site1343,NMM文件管理器,https://www.123865.com/s/bjcA-Ek3g,支持SMB3,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1342
site1344,CX文件管理器,https://www.123865.com/s/bjcA-kk3g,支持SMB3,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1343
site1345,FX管理器 Plus 汉化版,https://www.123865.com/s/bjcA-mk3g,支持SMB2+／全文搜索,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1344
site1346,Solid Explorer 2835,https://www.123865.com/s/bjcA-4k3g,支持SMB2,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1345
site1347,Xplore,https://www.123865.com/s/bjcA-1k3g,支持SMB2,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1346
site1348,猫头鹰文件,https://apps.apple.com/cn/app/id1638657012,支持SMB3,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1347
site1349,FE文件管理器,https://apps.apple.com/cn/app/id499470113,支持SMB3,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1348
site1350,RE管理器 破解版,https://url67.ctfile.com/f/14869667-1433622844-fd504e?p=kyon,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1349
site1351,MT管理器 破解版,https://xiaogao.lanzoum.com/iAi790skgy4d,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1350
site1352,ES文件浏览器 破解版,https://www.123865.com/s/bjcA-Jk3g,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1351
site1353,ES文件浏览器 原团队最后一版,https://flowus.cn/share/dc001d66-d17f-44ec-b63d-48fbe57e448f?code=CZ3ECT,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1352
site1354,李跳跳,https://url67.ctfile.com/f/14869667-1007782240-6cabae?p=kyon,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1353
site1355,叮小跳,https://url67.ctfile.com/f/14869667-1007782258-709b19?p=kyon,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1354
site1356,轻启动,https://url67.ctfile.com/f/14869667-1007782300-1f1da7?p=kyon,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1355
site1357,开屏跳过,https://touchhelper.zfdang.com/,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1356
site1358,TapClick,https://url67.ctfile.com/f/14869667-1007785532-471320?p=kyon,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1357
site1359,GKD,https://gkd.li/guide/,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1358
site1360,Adguard＋正确使用教程＋阿虚正版特惠,https://zhuanlan.zhihu.com/p/42949969,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1359
site1361,Stay,https://apps.apple.com/cn/app/id1591620171,￥38,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1360
site1362,新闻事实热点APP推荐,https://mp.weixin.qq.com/s/ZYS9bF5O0kPVH5YaF_SgYw,,a17c319f-570d-462e-9d4b-629453f2c0a5,,1,1361
site1363,今日头条 华为定制版,https://flowus.cn/share/be61d40a-e76d-4e1a-b496-c75c869f50b5?code=CZ3ECT,,a17c319f-570d-462e-9d4b-629453f2c0a5,,1,1362
site1364,今日头条 谷歌版,https://flowus.cn/share/df3e0f4c-f7aa-41bc-9be7-0100076e937b?code=CZ3ECT,,a17c319f-570d-462e-9d4b-629453f2c0a5,,1,1363
site1365,腾讯新闻 定制版,https://flowus.cn/share/f1cbbe86-cca0-40bf-92fb-02a73b80cae6?code=CZ3ECT,,a17c319f-570d-462e-9d4b-629453f2c0a5,,1,1364
site1366,高德地图 无广告谷歌版定制版修改版,https://flowus.cn/share/082d4c05-82ac-423a-83c9-b0bf61f30ab3?code=CZ3ECT,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1365
site1367,百度地图 无广告关怀版定制版,https://flowus.cn/share/c6375a82-0935-448f-bdfb-a2f0e480b313?code=CZ3ECT,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1366
site1368,腾讯地图 无广告定制版,https://flowus.cn/share/027569e5-4e18-4e88-aedd-423db6452b6d?code=CZ3ECT,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1367
site1369,白马地图,https://bmaps.cn/,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1368
site1370,三大运营商免费骚扰电话拦截开通方式,https://mp.weixin.qq.com/s/XkgrWL-ADLzI3vYganT0XA,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1369
site1371,天气预报APP原理与推荐,https://mp.weixin.qq.com/s/f-52fRsmfQXt6pY2nuf_Pg,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1370
site1372,解决安卓手机通知管理难题＋实现聊天消息防撤回！,https://mp.weixin.qq.com/s/2qASVRluNRslMRSX3BW_yQ,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1371
site1373,通知滤盒－正版特惠仅需￥29元永久！,https://store.lizhi.io/site/products/id/316?cid=ds7afku3,手机通知管理工具,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1372
site1374,微软姓名全拼邮箱注册教程,https://mp.weixin.qq.com/s/Ze5zWxPdr18qgI-o1FG2dw,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1373
site1375,破解WiFi密码／WiFi万能钥匙,https://mp.weixin.qq.com/s/YusBumMNs8bSJ-ELo1kAaQ,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1374
site1376,听歌识曲APP推荐,https://mp.weixin.qq.com/s/drabpb-ML6iLtvqhU6Mo6Q,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1375
site1377,网页转APP教程,https://mp.weixin.qq.com/s/Vx3sjyR7PvfmPygocayGDw,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1376
site1378,安卓汉化版／破解版／免谷歌版手游下载＋IOS还能白嫖付费APP办法,https://mp.weixin.qq.com/s/aq7c56G6C3eCrIz9jI5ODw,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1377
site1379,模拟器／家机／街机／掌机游戏ROM与模拟器下载,https://mp.weixin.qq.com/s/PmlBMwvlrOlvP9WK3YKs4g,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1378
site1380,腾讯手机管家,https://m.qq.com/,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1379
site1381,款记账APP评测与推荐,https://mp.weixin.qq.com/s/YKegNamJIBACXPcTOYkB3A,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1380
site1382,款日记APP评测与推荐,https://mp.weixin.qq.com/s/y-paTeFh0MBQ5pK5Kbj81Q,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1381
site1383,白橡日记－正版特惠仅需5月／45终身,https://store.lizhi.io/site/products/id/313?cid=ds7afku3,卡片日记,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1382
site1384,关于钉钉虚拟定位打卡已经能被识别的说明,https://mp.weixin.qq.com/s/dmcJSROZgJFFpiRNWnIikQ,,0cabd02e-3571-4b01-a0bb-aa533482d360,,1,1383
site1385,微信／支付宝等刷步数教程,https://mp.weixin.qq.com/s/KcWoz8pwuvyI872diwknSQ,部分已失效,0cabd02e-3571-4b01-a0bb-aa533482d360,,1,1384
site1386,爱刷步,http://www.ishuabu.cn/,,0cabd02e-3571-4b01-a0bb-aa533482d360,,1,1385
site1387,影梭,https://github.com/ZCShou/GoGoGo,开源免ROOT,0cabd02e-3571-4b01-a0bb-aa533482d360,,1,1386
site1388,摩尼定位,https://moni.bangnimang.net/,,0cabd02e-3571-4b01-a0bb-aa533482d360,,1,1387
site1389,Fake Location,http://fakeloc.cc/app,,0cabd02e-3571-4b01-a0bb-aa533482d360,,1,1388
site1390,VMOS Pro＋Lataclysm,https://flowus.cn/share/b9963598-e47d-45d1-996f-5bd787256f89?code=CZ3ECT,,0cabd02e-3571-4b01-a0bb-aa533482d360,,1,1389
site1391,爱思助手,https://www.i4.cn/news_detail_31175.html,,0cabd02e-3571-4b01-a0bb-aa533482d360,,1,1390
site1392,LocationCleaned,https://flowus.cn/share/62359d66-e975-4313-8145-8dbcf9509bd1?code=CZ3ECT,,0cabd02e-3571-4b01-a0bb-aa533482d360,,1,1391
site1393,小米－手机分身,http://hd.mi.com/y/09111p/index.html,,0d0da277-7a46-4d68-a3c3-74c63706a6f4,,1,1392
site1394,华为－多用户模式,https://consumer.huawei.com/cn/support/content/zh-cn15768985/,,0d0da277-7a46-4d68-a3c3-74c63706a6f4,,1,1393
site1395,魅族－隐私模式,https://mp.weixin.qq.com/s/Kk9fkqUkI8j6WBG2B328dQ,,0d0da277-7a46-4d68-a3c3-74c63706a6f4,,1,1394
site1396,三星－安全文件夹,http://www.samsungmembers.cn/thread-623413-6-71.html,,0d0da277-7a46-4d68-a3c3-74c63706a6f4,,1,1395
site1397,一加－多用户模式,https://weibo.com/3871046669/HkzZGlypQ,通知栏里切换,0d0da277-7a46-4d68-a3c3-74c63706a6f4,,1,1396
site1398,OPPO－多用户模式,https://www.coloros.com/instruction?id=503&version=ColorOS%207,需要ColorOS 7以上,0d0da277-7a46-4d68-a3c3-74c63706a6f4,,1,1397
site1399,天鉴,https://spatch.die.lu/,,56f0fc12-52b7-4642-a0c0-59f3b28b22f7,,1,1398
site1400,炼妖壶,https://url67.ctfile.com/f/14869667-1007780948-2bb869?p=kyon,原island／同绿色守护作者,56f0fc12-52b7-4642-a0c0-59f3b28b22f7,,1,1399
site1401,空壳,https://www.iofomo.com/docs/mobile/konker/Introduce/,,56f0fc12-52b7-4642-a0c0-59f3b28b22f7,,1,1400
site1402,小X分身,https://www.123865.com/s/bjcA-Ak3g,,56f0fc12-52b7-4642-a0c0-59f3b28b22f7,,1,1401
site1403,猴子分身,https://www.123865.com/s/bjcA-9k3g,,56f0fc12-52b7-4642-a0c0-59f3b28b22f7,,1,1402
site1404,VMOS,https://www.vmos.cn/,虚拟大师,56f0fc12-52b7-4642-a0c0-59f3b28b22f7,,1,1403
site1405,免费电视K歌办法／零成本家庭KTV,https://mp.weixin.qq.com/s/ukd6_LBJvuFd_RqHXvDUIw,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1404
site1406,全民K歌TV版 4131 VIP版,https://www.123865.com/s/bjcA-ak3g,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1405
site1407,全民K歌TV版 3231 修复版,https://www.123865.com/s/bjcA-Bk3g,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1406
site1408,咪咕爱唱 99012,https://url67.ctfile.com/f/14869667-1433623783-1e9453?p=kyon,,23970ea7-0c3c-4fe8-91aa-c493cc46bb45,,1,1407
site1409,大学免费电脑端一键聚合搜题教程,https://mp.weixin.qq.com/s/iOjKiPdW_3RM24TLyjIwFQ,,a26e9398-487d-4aeb-aed8-759f2fcd2532,,1,1408
site1410,考途,https://www.tutusouti.com/,,a26e9398-487d-4aeb-aed8-759f2fcd2532,,1,1409
site1411,小包搜题,https://sj.qq.com/appdetail/com.ixyzh.question,,a26e9398-487d-4aeb-aed8-759f2fcd2532,,1,1410
site1412,小猿搜题,https://sj.qq.com/appdetail/com.fenbi.android.solar,,a26e9398-487d-4aeb-aed8-759f2fcd2532,,1,1411
site1413,大学搜题酱,https://www.daxuesoutijiang.com/,,a26e9398-487d-4aeb-aed8-759f2fcd2532,,1,1412
site1414,火星搜题,https://www.ktyyapp.cn/,理科推荐,a26e9398-487d-4aeb-aed8-759f2fcd2532,,1,1413
site1415,学小易,https://sj.qq.com/appdetail/com.xuexiaoyi.xxy,文科推荐,a26e9398-487d-4aeb-aed8-759f2fcd2532,,1,1414
site1416,题多多,https://sj.qq.com/appdetail/com.pptiku.tdd,,a26e9398-487d-4aeb-aed8-759f2fcd2532,,1,1415
site1417,腾讯医典,https://baike.qq.com/,,971aed02-f879-4462-b4a9-e51f6382eb9c,,1,1416
site1418,丁香医生,https://dxy.com/,,971aed02-f879-4462-b4a9-e51f6382eb9c,,1,1417
site1419,丁香园用药助手,http://drugs.dxy.cn/,,971aed02-f879-4462-b4a9-e51f6382eb9c,,1,1418
site1420,急救,https://www.redcross.org.cn/html/FirstAid.html,,971aed02-f879-4462-b4a9-e51f6382eb9c,,1,1419
site1421,有来急救百科,https://m.youlai.cn/huanzhe/download.html,,971aed02-f879-4462-b4a9-e51f6382eb9c,,1,1420
site1422,梅斯医学MedSci,https://www.medsci.cn/,,971aed02-f879-4462-b4a9-e51f6382eb9c,,1,1421
